rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
3,43,9,3.12321,0.237317,0.237317,0,All,#4682B4,0
4,43,9,2.82246,0.449241,0.449241,0,All,#4682B4,0
5,43,9,3.3614,0.0694775,0.0694775,0,All,#4682B4,0
6,43,9,2.31098,0.80966,0.80966,0,All,#4682B4,0
7,43,9,3.00916,0.317687,0.317687,0,All,#4682B4,0
8,43,9,2.38609,0.756732,0.756732,0,All,#4682B4,0
9,43,9,2.61174,0.59773,0.59773,0,All,#4682B4,0
10,43,9,3.53171,-0.0505316,-0.0505316,0,All,#4682B4,0
11,43,9,4.79294,-0.939257,-0.939257,0,All,#4682B4,0
12,43,9,3.2781,0.128174,0.128174,0,All,#4682B4,0
13,43,9,2.50697,0.67155,0.67155,0,All,#4682B4,0
14,43,9,3.59161,-0.0927399,-0.0927399,0,All,#4682B4,0
15,43,9,3.04391,0.293201,0.293201,0,All,#4682B4,0
16,43,9,3.84098,-0.268457,-0.268457,0,All,#4682B4,0
17,43,9,3.05415,0.285985,0.285985,0,All,#4682B4,0
18,43,9,3.9443,-0.341262,-0.341262,0,All,#4682B4,0
19,43,9,3.38494,0.0528896,0.0528896,0,All,#4682B4,0
20,43,9,3.55044,-0.0637319,-0.0637319,0,All,#4682B4,0
21,43,9,2.56009,0.634122,0.634122,0,All,#4682B4,0
1,43,11,1.50894,0.811096,0.148869,1,All,#4682B4,0
2,43,11,1.84262,0.575965,-0.516439,1,All,#4682B4,0
3,43,11,2.16333,0.349981,-0.147154,1,All,#4682B4,0
4,43,11,1.75484,0.637823,0.457684,1,All,#4682B4,0
5,43,11,2.56443,0.0673449,-1.7859,1,All,#4682B4,0
6,43,11,1.29394,0.962596,0.299042,1,All,#4682B4,0
7,43,11,2.15439,0.35628,0.0652049,1,All,#4682B4,0
8,43,11,1.53132,0.795326,-1.97168,1,All,#4682B4,0
9,43,11,1.63147,0.724755,-0.586286,1,All,#4682B4,0
10,43,11,2.80946,-0.105319,-0.32325,1,All,#4682B4,0
11,43,11,4.1612,-1.05782,-1.32742,1,All,#4682B4,0
12,43,11,2.40294,0.181141,-0.570377,1,All,#4682B4,0
13,43,11,1.57276,0.766122,-1.19023,1,All,#4682B4,0
14,43,11,2.88828,-0.160859,-1.61302,1,All,#4682B4,0
15,43,11,2.32435,0.236514,-1.47515,1,All,#4682B4,0
16,43,11,3.2125,-0.389321,-1.8888,1,All,#4682B4,0
17,43,11,2.42499,0.1656,-1.32278,1,All,#4682B4,0
18,43,11,3.1925,-0.375223,-1.50816,1,All,#4682B4,0
19,43,11,2.42755,0.163797,-0.231516,1,All,#4682B4,0
20,43,11,2.7551,-0.0670157,-0.531473,1,All,#4682B4,0
21,43,11,1.72436,0.659302,-0.952596,1,All,#4682B4,0
1,43,12,1.00263,1.16787,-0.163811,1,All,#4682B4,0
2,43,12,1.34024,0.929967,-0.0719434,1,All,#4682B4,0
3,43,12,1.68338,0.688173,-1.30827,1,All,#4682B4,0
4,43,12,1.22103,1.01397,-0.310741,1,All,#4682B4,0
5,43,12,2.16594,0.348138,0.300151,1,All,#4682B4,0
6,43,12,0.78542,1.32092,-0.184533,1,All,#4682B4,0
7,43,12,1.727,0.657436,0.265722,1,All,#4682B4,0
8,43,12,1.10394,1.09648,-0.754158,1,All,#4682B4,0
9,43,12,1.14134,1.07013,-1.68605,1,All,#4682B4,0
10,43,12,2.44834,0.149147,-1.26068,1,All,#4682B4,0
11,43,12,3.84532,-0.835239,-0.922346,1,All,#4682B4,0
12,43,12,1.96535,0.489483,-1.19487,1,All,#4682B4,0
13,43,12,1.10566,1.09527,-0.31794,1,All,#4682B4,0
14,43,12,2.53662,0.0869412,-0.977058,1,All,#4682B4,0
15,43,12,1.96458,0.49003,-1.65718,1,All,#4682B4,0
16,43,12,2.89826,-0.167893,-0.667412,1,All,#4682B4,0
17,43,12,2.11041,0.387267,0.21091,1,All,#4682B4,0
18,43,12,2.81659,-0.110343,-0.852244,1,All,#4682B4,0
19,43,12,1.94885,0.501111,-0.636705,1,All,#4682B4,0
20,43,12,2.35744,0.213201,0.133936,1,All,#4682B4,0
21,43,12,1.30649,0.953751,0.42801,1,All,#4682B4,0
1,43,13,0.496314,1.63739,1.63739,0,All,#4682B4,0
2,43,13,0.837862,1.39671,1.39671,0,All,#4682B4,0
3,43,13,1.20344,1.13911,1.13911,0,All,#4682B4,0
4,43,13,0.687213,1.50287,1.50287,0,All,#4682B4,0
5,43,13,1.76746,0.741675,0.741675,0,All,#4682B4,0
6,43,13,0.276902,1.79199,1.79199,0,All,#4682B4,0
7,43,13,1.29962,1.07134,1.07134,0,All,#4682B4,0
8,43,13,0.676553,1.51038,1.51038,0,All,#4682B4,0
9,43,13,0.651202,1.52824,1.52824,0,All,#4682B4,0
10,43,13,2.08721,0.516358,0.516358,0,All,#4682B4,0
11,43,13,3.52945,-0.499916,-0.499916,0,All,#4682B4,0
12,43,13,1.52777,0.910569,0.910569,0,All,#4682B4,0
13,43,13,0.638551,1.53716,1.53716,0,All,#4682B4,0
14,43,13,2.18495,0.447485,0.447485,0,All,#4682B4,0
15,43,13,1.6048,0.85629,0.85629,0,All,#4682B4,0
16,43,13,2.58403,0.166279,0.166279,0,All,#4682B4,0
17,43,13,1.79583,0.721678,0.721678,0,All,#4682B4,0
18,43,13,2.44069,0.26728,0.26728,0,All,#4682B4,0
19,43,13,1.47015,0.951169,0.951169,0,All,#4682B4,0
20,43,13,1.95977,0.606162,0.606162,0,All,#4682B4,0
21,43,13,0.888626,1.36094,1.36094,0,All,#4682B4,0
1,43,14,-0.00999841,1.88141,-0.352722,1,All,#4682B4,0
2,43,14,0.335481,1.63797,-0.564998,1,All,#4682B4,0
3,43,14,0.723498,1.36456,-0.506044,1,All,#4682B4,0
4,43,14,0.153401,1.76628,0.224743,1,All,#4682B4,0
5,43,14,1.36897,0.909724,0.843035,1,All,#4682B4,0
6,43,14,-0.231616,2.03758,0.757086,1,All,#4682B4,0
7,43,14,0.872237,1.25975,-0.018747,1,All,#4682B4,0
8,43,14,0.24917,1.69879,0.877457,1,All,#4682B4,0
9,43,14,0.161069,1.76087,-1.34849,1,All,#4682B4,0
10,43,14,1.72609,0.65808,-0.138538,1,All,#4682B4,0
11,43,14,3.21358,-0.390081,-1.72396,1,All,#4682B4,0
12,43,14,1.09019,1.10617,-0.0544064,1,All,#4682B4,0
13,43,14,0.171448,1.75356,-0.375922,1,All,#4682B4,0
14,43,14,1.83329,0.582541,-0.485506,1,All,#4682B4,0
15,43,14,1.24503,0.997062,0.601347,1,All,#4682B4,0
16,43,14,2.26979,0.274963,-0.384181,1,All,#4682B4,0
17,43,14,1.48126,0.830601,-0.0432567,1,All,#4682B4,0
18,43,14,2.06479,0.419416,-0.667665,1,All,#4682B4,0
19,43,14,0.991458,1.17574,0.00993148,1,All,#4682B4,0
20,43,14,1.5621,0.773635,-2.71637,1,All,#4682B4,0
21,43,14,0.470761,1.54265,0.208447,1,All,#4682B4,0
1,43,16,-1.02262,2.59496,0.349128,1,All,#4682B4,0
2,43,16,-0.66928,2.34598,-2.41367,1,All,#4682B4,0
3,43,16,-0.236387,2.04094,-0.21423,1,All,#4682B4,0
4,43,16,-0.914224,2.51858,1.26006,1,All,#4682B4,0
5,43,16,0.571999,1.47131,0.604456,1,All,#4682B4,0
6,43,16,-1.24865,2.75423,0.277919,1,All,#4682B4,0
7,43,16,0.0174703,1.86206,-0.0771889,1,All,#4682B4,0
8,43,16,-0.605596,2.3011,-1.839,1,All,#4682B4,0
9,43,16,-0.819198,2.45162,1.43957,1,All,#4682B4,0
10,43,16,1.00384,1.16701,-0.709628,1,All,#4682B4,0
11,43,16,2.58184,0.0550775,-0.504855,1,All,#4682B4,0
12,43,16,0.215025,1.72285,-0.205056,1,All,#4682B4,0
13,43,16,-0.762758,2.41185,-0.0790115,1,All,#4682B4,0
14,43,16,1.12996,1.07814,0.213042,1,All,#4682B4,0
15,43,16,0.525474,1.50409,-0.68479,1,All,#4682B4,0
16,43,16,1.64131,0.717819,0.716717,1,All,#4682B4,0
17,43,16,0.852103,1.27394,0.980473,1,All,#4682B4,0
18,43,16,1.31298,0.949175,0.137821,1,All,#4682B4,0
19,43,16,0.0340662,1.85036,-1.04329,1,All,#4682B4,0
20,43,16,0.766764,1.33407,1.3336,1,All,#4682B4,0
21,43,16,-0.364968,2.13154,-0.89771,1,All,#4682B4,0
1,44,-2,6.14561,-0.856579,-0.856579,0,All,#4682B4,0
2,44,-2,7.90331,-2.09515,-2.09515,0,All,#4682B4,0
3,44,-2,7.61147,-1.8895,-1.8895,0,All,#4682B4,0
4,44,-2,5.39578,-0.328212,-0.328212,0,All,#4682B4,0
5,44,-2,2.457,1.7426,1.7426,0,All,#4682B4,0
6,44,-2,5.85319,-0.650527,-0.650527,0,All,#4682B4,0
7,44,-2,3.76565,0.820462,0.820462,0,All,#4682B4,0
8,44,-2,5.04906,-0.0838936,-0.0838936,0,All,#4682B4,0
9,44,-2,6.94568,-1.42035,-1.42035,0,All,#4682B4,0
10,44,-2,5.32481,-0.2782,-0.2782,0,All,#4682B4,0
11,44,-2,5.18865,-0.18226,-0.18226,0,All,#4682B4,0
12,44,-2,4.85946,0.0497026,0.0497026,0,All,#4682B4,0
13,44,-2,7.47601,-1.79405,-1.79405,0,All,#4682B4,0
14,44,-2,6.44434,-1.06708,-1.06708,0,All,#4682B4,0
15,44,-2,7.08486,-1.51842,-1.51842,0,All,#4682B4,0
16,44,-2,3.19646,1.22154,1.22154,0,All,#4682B4,0
17,44,-2,4.19849,0.515458,0.515458,0,All,#4682B4,0
18,44,-2,4.09711,0.586899,0.586899,0,All,#4682B4,0
19,44,-2,6.26275,-0.939123,-0.939123,0,All,#4682B4,0
20,44,-2,3.84697,0.76316,0.76316,0,All,#4682B4,0
21,44,-2,6.28625,-0.955684,-0.955684,0,All,#4682B4,0
1,44,-1,6.57716,0.340231,0.340231,0,All,#4682B4,0
2,44,-1,8.0879,-0.724307,-0.724307,0,All,#4682B4,0
3,44,-1,7.31534,-0.179922,-0.179922,0,All,#4682B4,0
4,44,-1,7.30546,-0.172961,-0.172961,0,All,#4682B4,0
5,44,-1,5.56932,1.05041,1.05041,0,All,#4682B4,0
6,44,-1,7.85557,-0.560596,-0.560596,0,All,#4682B4,0
7,44,-1,6.90776,0.107274,0.107274,0,All,#4682B4,0
8,44,-1,7.08696,-0.0189968,-0.0189968,0,All,#4682B4,0
9,44,-1,7.43356,-0.263232,-0.263232,0,All,#4682B4,0
10,44,-1,7.12804,-0.0479444,-0.0479444,0,All,#4682B4,0
11,44,-1,6.98269,0.0544785,0.0544785,0,All,#4682B4,0
12,44,-1,6.97162,0.0622778,0.0622778,0,All,#4682B4,0
13,44,-1,8.70941,-1.16226,-1.16226,0,All,#4682B4,0
14,44,-1,6.88446,0.123694,0.123694,0,All,#4682B4,0
15,44,-1,6.80449,0.180049,0.180049,0,All,#4682B4,0
16,44,-1,6.09377,0.680856,0.680856,0,All,#4682B4,0
17,44,-1,6.96477,0.0671017,0.0671017,0,All,#4682B4,0
18,44,-1,6.8175,0.170875,0.170875,0,All,#4682B4,0
19,44,-1,7.39938,-0.239143,-0.239143,0,All,#4682B4,0
20,44,-1,6.34151,0.506281,0.506281,0,All,#4682B4,0
21,44,-1,7.24754,-0.13215,-0.13215,0,All,#4682B4,0
1,44,0,6.52825,1.19914,1.19914,0,All,#4682B4,0
2,44,0,7.74831,0.339425,0.339425,0,All,#4682B4,0
3,44,0,6.91256,0.928335,0.928335,0,All,#4682B4,0
4,44,0,7.8027,0.301094,0.301094,0,All,#4682B4,0
5,44,0,7.42756,0.56544,0.56544,0,All,#4682B4,0
6,44,0,8.12138,0.0765423,0.0765423,0,All,#4682B4,0
7,44,0,8.26308,-0.0233091,-0.0233091,0,All,#4682B4,0
8,44,0,7.75962,0.331454,0.331454,0,All,#4682B4,0
9,44,0,7.30904,0.648956,0.648956,0,All,#4682B4,0
10,44,0,7.65797,0.403082,0.403082,0,All,#4682B4,0
11,44,0,7.5659,0.46796,0.46796,0,All,#4682B4,0
12,44,0,7.70793,0.367877,0.367877,0,All,#4682B4,0
13,44,0,8.36153,-0.0926799,-0.0926799,0,All,#4682B4,0
14,44,0,6.76076,1.0353,1.0353,0,All,#4682B4,0
15,44,0,6.43593,1.26419,1.26419,0,All,#4682B4,0
16,44,0,7.59177,0.449728,0.449728,0,All,#4682B4,0
17,44,0,8.04244,0.132164,0.132164,0,All,#4682B4,0
18,44,0,7.95656,0.192678,0.192678,0,All,#4682B4,0
19,44,0,7.51488,0.503908,0.503908,0,All,#4682B4,0
20,44,0,7.52166,0.499132,0.499132,0,All,#4682B4,0
21,44,0,7.32791,0.635661,0.635661,0,All,#4682B4,0
1,44,6,4.81508,0.764489,0.764489,0,All,#4682B4,0
2,44,6,5.42648,0.333665,0.333665,0,All,#4682B4,0
3,44,6,4.37411,1.07522,1.07522,0,All,#4682B4,0
4,44,6,4.8979,0.70613,0.70613,0,All,#4682B4,0
5,44,6,5.41229,0.343668,0.343668,0,All,#4682B4,0
6,44,6,5.64875,0.177045,0.177045,0,All,#4682B4,0
7,44,6,6.18263,-0.199155,-0.199155,0,All,#4682B4,0
8,44,6,4.89164,0.710538,0.710538,0,All,#4682B4,0
9,44,6,5.03623,0.608653,0.608653,0,All,#4682B4,0
10,44,6,5.07434,0.581799,0.581799,0,All,#4682B4,0
11,44,6,5.5052,0.278197,0.278197,0,All,#4682B4,0
12,44,6,4.98654,0.643673,0.643673,0,All,#4682B4,0
13,44,6,5.80412,0.0675591,0.0675591,0,All,#4682B4,0
14,44,6,4.30382,1.12475,1.12475,0,All,#4682B4,0
15,44,6,4.08886,1.27622,1.27622,0,All,#4682B4,0
16,44,6,5.15549,0.524617,0.524617,0,All,#4682B4,0
17,44,6,5.18284,0.505344,0.505344,0,All,#4682B4,0
18,44,6,5.56194,0.238211,0.238211,0,All,#4682B4,0
19,44,6,4.56218,0.942695,0.942695,0,All,#4682B4,0
20,44,6,5.51118,0.273983,0.273983,0,All,#4682B4,0
21,44,6,5.04547,0.602146,0.602146,0,All,#4682B4,0
1,44,8,4.21591,0.404535,0.404535,0,All,#4682B4,0
2,44,8,4.65158,0.0975387,0.0975387,0,All,#4682B4,0
3,44,8,3.52664,0.890226,0.890226,0,All,#4682B4,0
4,44,8,3.84813,0.663691,0.663691,0,All,#4682B4,0
5,44,8,4.36252,0.301223,0.301223,0,All,#4682B4,0
6,44,8,4.80513,-0.0106584,-0.0106584,0,All,#4682B4,0
7,44,8,5.41336,-0.439252,-0.439252,0,All,#4682B4,0
8,44,8,3.80439,0.694512,0.694512,0,All,#4682B4,0
9,44,8,4.2552,0.376846,0.376846,0,All,#4682B4,0
10,44,8,4.10912,0.479779,0.479779,0,All,#4682B4,0
11,44,8,4.71454,0.0531719,0.0531719,0,All,#4682B4,0
12,44,8,3.94608,0.594669,0.594669,0,All,#4682B4,0
13,44,8,4.95041,-0.113032,-0.113032,0,All,#4682B4,0
14,44,8,3.45011,0.944154,0.944154,0,All,#4682B4,0
15,44,8,3.30467,1.04664,1.04664,0,All,#4682B4,0
16,44,8,4.07867,0.501239,0.501239,0,All,#4682B4,0
17,44,8,4.12923,0.465611,0.465611,0,All,#4682B4,0
18,44,8,4.64983,0.0987725,0.0987725,0,All,#4682B4,0
19,44,8,3.50913,0.902566,0.902566,0,All,#4682B4,0
20,44,8,4.60358,0.131364,0.131364,0,All,#4682B4,0
21,44,8,4.23911,0.388183,0.388183,0,All,#4682B4,0
1,44,10,3.61673,-0.321833,-0.321833,0,All,#4682B4,0
2,44,10,3.87668,-0.505008,-0.505008,0,All,#4682B4,0
3,44,10,2.67918,0.338812,0.338812,0,All,#4682B4,0
4,44,10,2.79835,0.254836,0.254836,0,All,#4682B4,0
5,44,10,3.31274,-0.107631,-0.107631,0,All,#4682B4,0
6,44,10,3.9615,-0.56478,-0.56478,0,All,#4682B4,0
7,44,10,4.6441,-1.04577,-1.04577,0,All,#4682B4,0
8,44,10,2.71712,0.312075,0.312075,0,All,#4682B4,0
9,44,10,3.47417,-0.221377,-0.221377,0,All,#4682B4,0
10,44,10,3.1439,0.0113464,0.0113464,0,All,#4682B4,0
11,44,10,3.92388,-0.538267,-0.538267,0,All,#4682B4,0
12,44,10,2.90561,0.179253,0.179253,0,All,#4682B4,0
13,44,10,4.09669,-0.660041,-0.660041,0,All,#4682B4,0
14,44,10,2.59639,0.397145,0.397145,0,All,#4682B4,0
15,44,10,2.52048,0.450636,0.450636,0,All,#4682B4,0
16,44,10,3.00184,0.111448,0.111448,0,All,#4682B4,0
17,44,10,3.07562,0.0594586,0.0594586,0,All,#4682B4,0
18,44,10,3.73771,-0.407085,-0.407085,0,All,#4682B4,0
19,44,10,2.45607,0.496026,0.496026,0,All,#4682B4,0
20,44,10,3.69595,-0.37766,-0.37766,0,All,#4682B4,0
21,44,10,3.43275,-0.192194,-0.192194,0,All,#4682B4,0
1,44,11,3.31714,0.608015,0.608015,0,All,#4682B4,0
2,44,11,3.48923,0.486752,0.486752,0,All,#4682B4,0
3,44,11,2.25544,1.35614,1.35614,0,All,#4682B4,0
4,44,11,2.27346,1.34344,1.34344,0,All,#4682B4,0
5,44,11,2.78786,0.980974,0.980974,0,All,#4682B4,0
6,44,11,3.53969,0.451192,0.451192,0,All,#4682B4,0
7,44,11,4.25946,-0.0559933,-0.0559933,0,All,#4682B4,0
8,44,11,2.17349,1.41389,1.41389,0,All,#4682B4,0
9,44,11,3.08365,0.772544,0.772544,0,All,#4682B4,0
10,44,11,2.66128,1.07016,1.07016,0,All,#4682B4,0
11,44,11,3.52855,0.459047,0.459047,0,All,#4682B4,0
12,44,11,2.38538,1.26458,1.26458,0,All,#4682B4,0
13,44,11,3.66984,0.359487,0.359487,0,All,#4682B4,0
14,44,11,2.16954,1.41667,1.41667,0,All,#4682B4,0
15,44,11,2.12839,1.44567,1.44567,0,All,#4682B4,0
16,44,11,2.46342,1.20959,1.20959,0,All,#4682B4,0
17,44,11,2.54881,1.14942,1.14942,0,All,#4682B4,0
18,44,11,3.28165,0.63302,0.63302,0,All,#4682B4,0
19,44,11,1.92954,1.58579,1.58579,0,All,#4682B4,0
20,44,11,3.24214,0.660861,0.660861,0,All,#4682B4,0
21,44,11,3.02957,0.81065,0.81065,0,All,#4682B4,0
1,44,12,3.01755,-0.251947,-0.458333,1,All,#4682B4,0
2,44,12,3.10178,-0.311299,-1.82366,1,All,#4682B4,0
3,44,12,1.83171,0.583653,-1.39086,1,All,#4682B4,0
4,44,12,1.74858,0.642236,-0.614606,1,All,#4682B4,0
5,44,12,2.26297,0.279767,0.0983863,1,All,#4682B4,0
6,44,12,3.11788,-0.322647,-1.03208,1,All,#4682B4,0
7,44,12,3.87483,-0.85603,-2.44705,1,All,#4682B4,0
8,44,12,1.62985,0.725893,-0.187587,1,All,#4682B4,0
9,44,12,2.69313,-0.0233462,-0.662378,1,All,#4682B4,0
10,44,12,2.17867,0.339169,-1.20928,1,All,#4682B4,0
11,44,12,3.13322,-0.333451,-0.827805,1,All,#4682B4,0
12,44,12,1.86515,0.560091,0.237551,1,All,#4682B4,0
13,44,12,3.24298,-0.410795,-1.19512,1,All,#4682B4,0
14,44,12,1.74268,0.64639,-1.50819,1,All,#4682B4,0
15,44,12,1.73629,0.650889,0.0642575,1,All,#4682B4,0
16,44,12,1.92501,0.517911,-0.236624,1,All,#4682B4,0
17,44,12,2.02201,0.449561,0.439844,1,All,#4682B4,0
18,44,12,2.8256,-0.116687,-0.459668,1,All,#4682B4,0
19,44,12,1.40301,0.885739,-1.84598,1,All,#4682B4,0
20,44,12,2.78833,-0.0904294,-0.561589,1,All,#4682B4,0
21,44,12,2.62639,0.0236823,-0.791412,1,All,#4682B4,0
1,44,13,2.71796,-0.040842,-0.228367,1,All,#4682B4,0
2,44,13,2.71433,-0.0382825,-0.343926,1,All,#4682B4,0
3,44,13,1.40798,0.882236,-0.201625,1,All,#4682B4,0
4,44,13,1.22369,1.0121,-0.456856,1,All,#4682B4,0
5,44,13,1.73808,0.649629,-1.90996,1,All,#4682B4,0
6,44,13,2.69607,-0.0254185,-1.72986,1,All,#4682B4,0
7,44,13,3.4902,-0.584998,-0.906518,1,All,#4682B4,0
8,44,13,1.08622,1.10896,0.247734,1,All,#4682B4,0
9,44,13,2.30261,0.251832,-1.52066,1,All,#4682B4,0
10,44,13,1.69606,0.679242,0.346303,1,All,#4682B4,0
11,44,13,2.73788,-0.0548815,-1.22768,1,All,#4682B4,0
12,44,13,1.34492,0.926673,0.391813,1,All,#4682B4,0
13,44,13,2.81612,-0.11001,-0.612472,1,All,#4682B4,0
14,44,13,1.31582,0.947174,0.118505,1,All,#4682B4,0
15,44,13,1.3442,0.927178,0.121749,1,All,#4682B4,0
16,44,13,1.3866,0.897304,-2.1198,1,All,#4682B4,0
17,44,13,1.4952,0.820775,-0.679979,1,All,#4682B4,0
18,44,13,2.36954,0.204674,-0.549753,1,All,#4682B4,0
19,44,13,0.876481,1.25676,-0.803538,1,All,#4682B4,0
20,44,13,2.33452,0.229348,-1.20248,1,All,#4682B4,0
21,44,13,2.22321,0.307783,-0.063296,1,All,#4682B4,0
1,45,-6,1.28405,0.969562,0.654319,1,All,#4682B4,0
2,45,-6,1.45096,0.85195,0.205083,1,All,#4682B4,0
3,45,-6,1.36154,0.914961,0.586834,1,All,#4682B4,0
4,45,-6,1.28551,0.968534,-2.1485,1,All,#4682B4,0
5,45,-6,1.42514,0.870141,-0.345379,1,All,#4682B4,0
6,45,-6,1.33006,0.937139,0.00229256,1,All,#4682B4,0
7,45,-6,1.30146,0.957298,0.684705,1,All,#4682B4,0
8,45,-6,1.35903,0.916727,-0.531277,1,All,#4682B4,0
9,45,-6,1.36599,0.911823,0.411484,1,All,#4682B4,0
10,45,-6,1.45763,0.847254,-1.95786,1,All,#4682B4,0
11,45,-6,1.38052,0.901586,-0.133826,1,All,#4682B4,0
12,45,-6,1.30466,0.95504,-1.61461,1,All,#4682B4,0
13,45,-6,1.45141,0.851634,0.739355,1,All,#4682B4,0
14,45,-6,1.40611,0.883557,0.65296,1,All,#4682B4,0
15,45,-6,1.48206,0.830038,-1.65804,1,All,#4682B4,0
16,45,-6,1.44701,0.854733,0.795628,1,All,#4682B4,0
17,45,-6,1.35703,0.918137,-0.366514,1,All,#4682B4,0
18,45,-6,1.4065,0.883281,0.335053,1,All,#4682B4,0
19,45,-6,1.34194,0.928772,0.0823095,1,All,#4682B4,0
20,45,-6,1.42552,0.869875,0.0693865,1,All,#4682B4,0
21,45,-6,1.31775,0.945815,-0.860328,1,All,#4682B4,0
1,45,-4,1.28405,0.969562,0.550872,1,All,#4682B4,0
2,45,-4,1.45096,0.85195,-2.01171,1,All,#4682B4,0
3,45,-4,1.36154,0.914961,-0.61036,1,All,#4682B4,0
4,45,-4,2.55929,0.0709658,-0.448033,1,All,#4682B4,0
5,45,-4,5.58318,-2.05982,-2.28475,1,All,#4682B4,0
6,45,-4,1.33006,0.937139,-0.0251302,1,All,#4682B4,0
7,45,-4,1.7859,0.615938,-1.28379,1,All,#4682B4,0
8,45,-4,3.1159,-0.321251,-1.18704,1,All,#4682B4,0
9,45,-4,2.61753,0.0299266,-0.356261,1,All,#4682B4,0
10,45,-4,1.45763,0.847254,-0.303345,1,All,#4682B4,0
11,45,-4,1.6559,0.707536,-0.0548847,1,All,#4682B4,0
12,45,-4,1.57996,0.761047,-0.458474,1,All,#4682B4,0
13,45,-4,1.74342,0.64587,0.0469117,1,All,#4682B4,0
14,45,-4,1.40841,0.881935,0.865357,1,All,#4682B4,0
15,45,-4,2.00519,0.461413,-0.418712,1,All,#4682B4,0
16,45,-4,1.64311,0.716551,-0.203501,1,All,#4682B4,0
17,45,-4,1.93287,0.512371,-1.063,1,All,#4682B4,0
18,45,-4,1.4065,0.883281,0.656693,1,All,#4682B4,0
19,45,-4,3.28637,-0.441374,-0.446281,1,All,#4682B4,0
20,45,-4,1.42552,0.869875,-0.75901,1,All,#4682B4,0
21,45,-4,2.06153,0.421713,-0.0422615,1,All,#4682B4,0
1,45,-2,5.22936,-0.0559224,-0.0559224,0,All,#4682B4,0
2,45,-2,3.65702,1.05203,1.05203,0,All,#4682B4,0
3,45,-2,4.84113,0.217647,0.217647,0,All,#4682B4,0
4,45,-2,6.20424,-0.742874,-0.742874,0,All,#4682B4,0
5,45,-2,7.24527,-1.47643,-1.47643,0,All,#4682B4,0
6,45,-2,5.43799,-0.202933,-0.202933,0,All,#4682B4,0
7,45,-2,5.95909,-0.570127,-0.570127,0,All,#4682B4,0
8,45,-2,6.25847,-0.781083,-0.781083,0,All,#4682B4,0
9,45,-2,6.27743,-0.794445,-0.794445,0,All,#4682B4,0
10,45,-2,4.99111,0.111965,0.111965,0,All,#4682B4,0
11,45,-2,7.09529,-1.37075,-1.37075,0,All,#4682B4,0
12,45,-2,7.01105,-1.31139,-1.31139,0,All,#4682B4,0
13,45,-2,6.65765,-1.06236,-1.06236,0,All,#4682B4,0
14,45,-2,6.00547,-0.602805,-0.602805,0,All,#4682B4,0
15,45,-2,6.48649,-0.941761,-0.941761,0,All,#4682B4,0
16,45,-2,6.1108,-0.677024,-0.677024,0,All,#4682B4,0
17,45,-2,6.11128,-0.677369,-0.677369,0,All,#4682B4,0
18,45,-2,6.07839,-0.654192,-0.654192,0,All,#4682B4,0
19,45,-2,7.07455,-1.35613,-1.35613,0,All,#4682B4,0
20,45,-2,4.07995,0.754011,0.754011,0,All,#4682B4,0
21,45,-2,5.29497,-0.102157,-0.102157,0,All,#4682B4,0
1,45,0,6.69968,0.430061,0.430061,0,All,#4682B4,0
2,45,0,7.30793,0.00145646,0.00145646,0,All,#4682B4,0
3,45,0,7.04639,0.185751,0.185751,0,All,#4682B4,0
4,45,0,6.40368,0.638635,0.638635,0,All,#4682B4,0
5,45,0,6.43467,0.616804,0.616804,0,All,#4682B4,0
6,45,0,7.23641,0.0518565,0.0518565,0,All,#4682B4,0
7,45,0,6.5109,0.563085,0.563085,0,All,#4682B4,0
8,45,0,6.32597,0.693395,0.693395,0,All,#4682B4,0
9,45,0,6.47155,0.590811,0.590811,0,All,#4682B4,0
10,45,0,7.5733,-0.185537,-0.185537,0,All,#4682B4,0
11,45,0,7.53271,-0.156932,-0.156932,0,All,#4682B4,0
12,45,0,7.28014,0.0210379,0.0210379,0,All,#4682B4,0
13,45,0,7.37016,-0.0423924,-0.0423924,0,All,#4682B4,0
14,45,0,6.96612,0.242318,0.242318,0,All,#4682B4,0
15,45,0,7.0126,0.209561,0.209561,0,All,#4682B4,0
16,45,0,6.79106,0.365671,0.365671,0,All,#4682B4,0
17,45,0,6.45206,0.604547,0.604547,0,All,#4682B4,0
18,45,0,7.1675,0.100413,0.100413,0,All,#4682B4,0
19,45,0,7.08949,0.15538,0.15538,0,All,#4682B4,0
20,45,0,6.44969,0.606216,0.606216,0,All,#4682B4,0
21,45,0,5.61581,1.19381,1.19381,0,All,#4682B4,0
1,45,3,5.34807,-1.60524,-1.60524,0,All,#4682B4,0
2,45,3,5.92996,-2.01527,-2.01527,0,All,#4682B4,0
3,45,3,5.89364,-1.98968,-1.98968,0,All,#4682B4,0
4,45,3,5.06727,-1.40738,-1.40738,0,All,#4682B4,0
5,45,3,4.67725,-1.13255,-1.13255,0,All,#4682B4,0
6,45,3,5.66249,-1.8268,-1.8268,0,All,#4682B4,0
7,45,3,5.14056,-1.45902,-1.45902,0,All,#4682B4,0
8,45,3,5.20523,-1.50459,-1.50459,0,All,#4682B4,0
9,45,3,5.09787,-1.42894,-1.42894,0,All,#4682B4,0
10,45,3,5.73203,-1.8758,-1.8758,0,All,#4682B4,0
